Order ID,Segment,Payment Mode,Ship Mode,Category,Sub-Category,Quantity,Sales
CA-2019-149979,Consumer,Cards,Second Class,Office Supplies,Storage,5,118.25
CA-2019-149979,Consumer,COD,Second Class,Furniture,Chairs,3,368.97
CA-2019-110730,Corporate,COD,Second Class,Office Supplies,Supplies,2,13.68
CA-2019-106656,Corporate,COD,First Class,Office Supplies,Envelopes,2,4.08
CA-2019-106656,Corporate,Cards,First Class,Office Supplies,Labels,3,18.9
CA-2019-101742,Home Office,Cards,Second Class,Office Supplies,Binders,7,10.528
CA-2019-124016,Home Office,Cards,Second Class,Office Supplies,Paper,3,11.952
CA-2019-124016,Home Office,Online,Second Class,Furniture,Furnishings,4,28.0
CA-2019-124016,Home Office,Cards,Second Class,Office Supplies,Binders,7,12.201
CA-2019-159009,Corporate,Cards,Standard Class,Office Supplies,Binders,4,13.216
CA-2019-159009,Corporate,Cards,Standard Class,Furniture,Chairs,3,184.752
US-2019-134488,Consumer,COD,Standard Class,Furniture,Chairs,2,155.372
CA-2019-155187,Corporate,Online,Second Class,Office Supplies,Storage,2,41.96
CA-2019-155187,Corporate,Online,Second Class,Office Supplies,Paper,5,41.7
US-2019-147340,Corporate,Online,Same Day,Furniture,Furnishings,5,63.2
CA-2019-108875,Home Office,Cards,Standard Class,Furniture,Furnishings,2,21.44
CA-2019-108875,Home Office,Online,Standard Class,Office Supplies,Storage,9,511.056
CA-2019-141551,Consumer,Cards,Standard Class,Office Supplies,Binders,1,6.38
CA-2019-141551,Consumer,Cards,Standard Class,Office Supplies,Paper,1,6.48
CA-2019-154235,Consumer,Online,Standard Class,Furniture,Furnishings,3,127.95
CA-2019-132479,Corporate,Online,First Class,Office Supplies,Binders,7,442.372
CA-2019-100944,Corporate,Online,Standard Class,Office Supplies,Envelopes,5,304.9
CA-2019-100944,Corporate,Cards,Standard Class,Furniture,Chairs,5,563.24
US-2019-122245,Consumer,Online,Standard Class,Furniture,Tables,3,393.165
CA-2019-123722,Corporate,COD,Standard Class,Office Supplies,Labels,4,15.936
CA-2019-140417,Corporate,Cards,Standard Class,Office Supplies,Paper,9,60.048
CA-2019-140417,Corporate,Online,Standard Class,Office Supplies,Binders,1,5.022
CA-2019-101385,Consumer,Cards,Standard Class,Office Supplies,Art,4,16.56
US-2019-124163,Corporate,Cards,Standard Class,Technology,Accessories,5,499.95
US-2019-124163,Corporate,Online,Standard Class,Office Supplies,Art,1,3.04
US-2019-124163,Corporate,Online,Standard Class,Furniture,Chairs,2,201.96
US-2019-124163,Corporate,Cards,Standard Class,Furniture,Furnishings,11,68.64
CA-2019-113978,Consumer,COD,Standard Class,Office Supplies,Appliances,1,286.256
CA-2019-113978,Consumer,Cards,Standard Class,Office Supplies,Storage,2,24.224
CA-2019-113978,Consumer,Cards,Standard Class,Office Supplies,Storage,3,331.536
CA-2019-148747,Corporate,COD,First Class,Furniture,Bookcases,2,477.666
US-2019-125402,Consumer,COD,Standard Class,Office Supplies,Paper,5,10.9
US-2019-125402,Consumer,COD,Standard Class,Office Supplies,Labels,2,29.6
US-2019-125402,Consumer,COD,Standard Class,Office Supplies,Labels,1,4.98
US-2019-125402,Consumer,COD,Standard Class,Technology,Copiers,3,479.976
US-2019-125402,Consumer,COD,Standard Class,Technology,Phones,8,44.736
US-2019-125402,Consumer,Online,Standard Class,Office Supplies,Art,2,5.76
US-2019-125402,Consumer,Online,Standard Class,Furniture,Chairs,4,483.136
US-2019-157945,Consumer,COD,Standard Class,Furniture,Chairs,3,747.558
US-2019-157945,Consumer,COD,Standard Class,Office Supplies,Envelopes,2,8.928
US-2019-146794,Corporate,Cards,Standard Class,Furniture,Bookcases,5,424.9575
CA-2019-169957,Home Office,Online,Standard Class,Office Supplies,Appliances,6,236.88
CA-2019-169957,Home Office,Online,Standard Class,Office Supplies,Paper,5,29.9
CA-2019-169957,Home Office,Cards,Standard Class,Technology,Accessories,4,100.0
CA-2019-157714,Corporate,COD,Second Class,Office Supplies,Paper,1,9.99
CA-2019-145898,Consumer,Online,Same Day,Office Supplies,Storage,3,51.45
CA-2019-145898,Consumer,COD,Same Day,Office Supplies,Labels,3,7.83
CA-2019-145898,Consumer,COD,Same Day,Office Supplies,Art,5,35.4
CA-2019-145898,Consumer,Cards,Same Day,Office Supplies,Paper,5,29.9
CA-2019-165820,Corporate,Online,Standard Class,Office Supplies,Paper,2,12.96
US-2019-109260,Home Office,Cards,Standard Class,Technology,Accessories,3,431.976
US-2019-149790,Consumer,Online,Standard Class,Office Supplies,Binders,2,15.624
CA-2019-143406,Corporate,Cards,Standard Class,Office Supplies,Appliances,2,93.032
CA-2019-143406,Corporate,COD,Standard Class,Furniture,Chairs,5,454.965
CA-2019-132019,Corporate,Online,First Class,Office Supplies,Binders,2,6.816
US-2019-110170,Corporate,Cards,Standard Class,Furniture,Bookcases,7,956.6648
CA-2019-163202,Corporate,Cards,Standard Class,Office Supplies,Binders,3,2.907
CA-2019-140249,Consumer,Online,Standard Class,Technology,Phones,2,1001.584
CA-2019-123176,Consumer,Cards,Second Class,Office Supplies,Paper,3,17.94
CA-2019-123176,Consumer,COD,Second Class,Office Supplies,Art,3,13.89
US-2019-134656,Corporate,COD,First Class,Office Supplies,Paper,4,99.136
CA-2019-134362,Corporate,COD,First Class,Office Supplies,Labels,4,15.936
CA-2019-161781,Home Office,COD,First Class,Office Supplies,Art,7,40.88
US-2019-101497,Consumer,Online,Second Class,Office Supplies,Paper,1,18.97
CA-2019-108616,Consumer,Online,Standard Class,Technology,Accessories,3,209.97
CA-2019-108616,Consumer,Online,Standard Class,Office Supplies,Binders,3,62.94
CA-2019-108616,Consumer,COD,Standard Class,Office Supplies,Art,9,25.92
CA-2019-138037,Consumer,Cards,Standard Class,Office Supplies,Binders,5,27.24
CA-2019-106621,Corporate,Cards,Second Class,Office Supplies,Art,4,10.496
CA-2019-108056,Corporate,Online,Standard Class,Technology,Phones,3,859.2
CA-2019-125794,Consumer,Online,Standard Class,Technology,Accessories,1,36.24
CA-2019-108644,Consumer,Online,First Class,Office Supplies,Binders,2,1.964
CA-2019-106243,Consumer,Online,Standard Class,Furniture,Bookcases,5,523.92
CA-2019-157686,Consumer,COD,First Class,Furniture,Chairs,4,194.848
CA-2019-155992,Consumer,Online,First Class,Technology,Phones,2,69.9
CA-2019-155992,Consumer,Online,First Class,Furniture,Furnishings,5,41.85
CA-2019-139157,Consumer,Cards,Standard Class,Furniture,Tables,1,330.588
CA-2019-111794,Consumer,Cards,Same Day,Technology,Accessories,3,79.512
CA-2019-111794,Consumer,Online,Same Day,Office Supplies,Paper,1,28.352
CA-2019-116918,Consumer,Online,Second Class,Office Supplies,Binders,4,5.388
CA-2019-116918,Consumer,COD,Second Class,Office Supplies,Art,8,30.976
CA-2019-134376,Corporate,Cards,Standard Class,Office Supplies,Appliances,3,61.44
CA-2019-118969,Consumer,Online,First Class,Office Supplies,Binders,6,54.792
CA-2019-118689,Corporate,COD,Standard Class,Office Supplies,Storage,2,32.48
CA-2019-118689,Corporate,Cards,Standard Class,Technology,Copiers,5,499.95
CA-2019-118689,Corporate,Cards,Standard Class,Office Supplies,Binders,2,735.98
CA-2019-118689,Corporate,Online,Standard Class,Office Supplies,Binders,7,34.37
CA-2019-118689,Corporate,COD,Standard Class,Office Supplies,Art,2,33.96
CA-2019-140634,Consumer,Cards,Second Class,Office Supplies,Envelopes,2,15.648
CA-2019-144939,Consumer,Online,Standard Class,Furniture,Chairs,6,599.292
CA-2019-103919,Corporate,Online,Standard Class,Furniture,Furnishings,5,38.08
CA-2019-101672,Home Office,COD,Standard Class,Office Supplies,Labels,2,6.16
CA-2019-101672,Home Office,Online,Standard Class,Furniture,Chairs,4,915.136
CA-2019-101672,Home Office,COD,Standard Class,Office Supplies,Paper,2,8.56
CA-2019-101672,Home Office,COD,Standard Class,Office Supplies,Paper,2,97.82
CA-2019-121601,Consumer,Cards,Same Day,Office Supplies,Envelopes,7,59.752
US-2019-140158,Home Office,Online,Standard Class,Office Supplies,Binders,1,30.4
US-2019-140158,Home Office,Cards,Standard Class,Technology,Copiers,9,5399.91
US-2019-140158,Home Office,COD,Standard Class,Office Supplies,Storage,3,119.1
CA-2019-131296,Consumer,Online,Standard Class,Furniture,Tables,2,239.372
CA-2019-145709,Corporate,COD,Standard Class,Technology,Phones,3,52.68
CA-2019-145709,Corporate,COD,Standard Class,Furniture,Furnishings,3,11.568
US-2019-115952,Consumer,Cards,Same Day,Office Supplies,Binders,5,28.85
US-2019-157490,Home Office,Online,First Class,Technology,Machines,6,703.71
US-2019-157490,Home Office,Online,First Class,Office Supplies,Binders,4,17.904
US-2019-157490,Home Office,Online,First Class,Office Supplies,Binders,4,11.976
US-2019-157490,Home Office,Online,First Class,Technology,Accessories,5,67.96
CA-2019-162614,Consumer,Online,Standard Class,Office Supplies,Binders,2,27.264
CA-2019-127649,Corporate,COD,First Class,Technology,Machines,3,837.6
CA-2019-155033,Consumer,COD,Standard Class,Office Supplies,Paper,2,10.56
CA-2019-163216,Home Office,Online,First Class,Office Supplies,Labels,2,4.928
CA-2019-139808,Consumer,Online,Standard Class,Office Supplies,Fasteners,12,93.36
US-2019-126844,Corporate,Online,Standard Class,Furniture,Furnishings,8,51.712
US-2019-162026,Consumer,COD,Same Day,Office Supplies,Paper,2,61.96
CA-2019-149685,Home Office,Online,Standard Class,Office Supplies,Labels,6,60.144
CA-2019-135636,Consumer,COD,Standard Class,Office Supplies,Storage,5,387.72
CA-2019-116974,Corporate,COD,Standard Class,Technology,Phones,4,23.976
US-2019-128909,Corporate,Online,Second Class,Office Supplies,Paper,4,19.136
US-2019-128909,Corporate,Online,Second Class,Furniture,Furnishings,4,332.832
CA-2019-114748,Home Office,COD,Standard Class,Office Supplies,Art,1,1.408
CA-2019-114748,Home Office,Online,Standard Class,Furniture,Furnishings,2,169.568
US-2019-150357,Corporate,Online,Standard Class,Office Supplies,Supplies,2,20.608
US-2019-150357,Corporate,COD,Standard Class,Office Supplies,Binders,3,4.095
CA-2019-157707,Corporate,Online,First Class,Furniture,Bookcases,3,90.882
CA-2019-157707,Corporate,Online,First Class,Technology,Phones,1,15.992
CA-2019-157707,Corporate,Online,First Class,Furniture,Chairs,1,120.784
CA-2019-126627,Consumer,COD,First Class,Furniture,Furnishings,4,14.0
CA-2019-126627,Consumer,Online,First Class,Office Supplies,Binders,2,16.392
CA-2019-113390,Consumer,COD,Standard Class,Office Supplies,Art,2,5.344
CA-2019-113390,Consumer,Online,Standard Class,Office Supplies,Art,3,27.72
CA-2019-145583,Consumer,COD,Standard Class,Office Supplies,Paper,3,20.04
CA-2019-145583,Consumer,Online,Standard Class,Office Supplies,Paper,1,35.44
CA-2019-145583,Consumer,COD,Standard Class,Office Supplies,Art,4,11.52
CA-2019-145583,Consumer,Online,Standard Class,Office Supplies,Fasteners,2,4.02
CA-2019-145583,Consumer,Online,Standard Class,Office Supplies,Binders,3,76.176
CA-2019-145583,Consumer,Online,Standard Class,Office Supplies,Supplies,6,65.88
CA-2019-145583,Consumer,Online,Standard Class,Furniture,Furnishings,14,43.12
US-2019-100839,Corporate,Online,Standard Class,Furniture,Tables,5,727.45
US-2019-100839,Corporate,COD,Standard Class,Furniture,Furnishings,3,24.96
CA-2019-154018,Consumer,Online,Standard Class,Technology,Accessories,3,191.976
CA-2019-154018,Consumer,Online,Standard Class,Office Supplies,Paper,2,8.288
CA-2019-154018,Consumer,Online,Standard Class,Furniture,Furnishings,5,139.92
CA-2019-154018,Consumer,Online,Standard Class,Office Supplies,Art,1,15.872
CA-2019-154018,Consumer,Online,Standard Class,Office Supplies,Binders,7,6.286
CA-2019-101161,Corporate,COD,Standard Class,Office Supplies,Art,5,34.7
CA-2019-101161,Corporate,COD,Standard Class,Office Supplies,Storage,3,99.87
CA-2019-101161,Corporate,COD,Standard Class,Office Supplies,Paper,2,37.94
CA-2019-101161,Corporate,COD,Standard Class,Office Supplies,Labels,5,24.9
CA-2019-101161,Corporate,Online,Standard Class,Furniture,Furnishings,3,82.26
US-2019-108098,Corporate,Online,Standard Class,Technology,Accessories,3,177.0
CA-2019-156503,Consumer,Online,Standard Class,Furniture,Chairs,1,102.592
CA-2019-156503,Consumer,COD,Standard Class,Technology,Accessories,1,22.704
CA-2019-156503,Consumer,COD,Standard Class,Office Supplies,Paper,3,93.024
CA-2019-156503,Consumer,Online,Standard Class,Office Supplies,Supplies,2,12.768
CA-2019-156503,Consumer,COD,Standard Class,Office Supplies,Envelopes,4,35.008
CA-2019-156503,Consumer,COD,Standard Class,Office Supplies,Paper,1,39.152
CA-2019-113607,Corporate,Online,Standard Class,Technology,Phones,7,1091.93
CA-2019-113607,Corporate,Online,Standard Class,Office Supplies,Paper,2,111.96
CA-2019-125220,Consumer,COD,Standard Class,Technology,Accessories,5,1649.75
CA-2019-125738,Home Office,Online,Standard Class,Office Supplies,Paper,2,45.68
CA-2019-125738,Home Office,COD,Standard Class,Office Supplies,Paper,9,60.12
CA-2019-125738,Home Office,Online,Standard Class,Office Supplies,Binders,5,41.72
CA-2019-125738,Home Office,Online,Standard Class,Office Supplies,Paper,8,71.6
CA-2019-124352,Home Office,COD,Standard Class,Office Supplies,Labels,7,20.16
CA-2019-124352,Home Office,Online,Standard Class,Office Supplies,Labels,6,29.46
CA-2019-124352,Home Office,COD,Standard Class,Office Supplies,Appliances,3,868.59
CA-2019-124352,Home Office,Online,Standard Class,Office Supplies,Paper,2,12.96
CA-2019-124352,Home Office,Online,Standard Class,Technology,Phones,1,5.5
CA-2019-124352,Home Office,Online,Standard Class,Office Supplies,Binders,4,121.6
CA-2019-142097,Corporate,Online,Standard Class,Office Supplies,Binders,7,232.96
CA-2019-142097,Corporate,Online,Standard Class,Office Supplies,Envelopes,6,66.54
CA-2019-142097,Corporate,Online,Standard Class,Office Supplies,Appliances,3,43.26
CA-2019-132066,Corporate,Online,Standard Class,Furniture,Tables,1,142.182
CA-2019-141586,Home Office,Online,First Class,Office Supplies,Binders,5,18.16
CA-2019-163972,Home Office,Online,Standard Class,Furniture,Bookcases,2,120.666
CA-2019-147256,Home Office,COD,Second Class,Technology,Phones,3,449.97
CA-2019-147256,Home Office,Online,Second Class,Office Supplies,Appliances,7,1927.59
CA-2019-152688,Consumer,COD,First Class,Furniture,Bookcases,1,120.98
CA-2019-152688,Consumer,COD,First Class,Office Supplies,Binders,1,315.98
US-2019-159856,Consumer,Online,Standard Class,Furniture,Chairs,5,307.92
CA-2019-106341,Consumer,Online,First Class,Office Supplies,Art,3,7.152
CA-2019-133697,Consumer,COD,Second Class,Office Supplies,Paper,7,51.016
CA-2019-133697,Consumer,Online,Second Class,Office Supplies,Fasteners,4,25.248
CA-2019-133697,Consumer,Online,Second Class,Furniture,Chairs,1,56.686
CA-2019-160220,Consumer,Online,Standard Class,Technology,Phones,6,125.7
CA-2019-160220,Consumer,Online,Standard Class,Technology,Phones,2,191.98
CA-2019-160220,Consumer,Online,Standard Class,Office Supplies,Storage,7,20.86
CA-2019-168921,Corporate,COD,First Class,Office Supplies,Binders,3,19.296
CA-2019-105753,Home Office,Online,Standard Class,Furniture,Furnishings,5,61.1
CA-2019-139549,Corporate,Online,Standard Class,Furniture,Chairs,4,387.136
CA-2019-155516,Corporate,COD,Same Day,Office Supplies,Binders,4,23.2
CA-2019-155516,Corporate,Online,Same Day,Office Supplies,Supplies,2,7.36
CA-2019-155516,Corporate,COD,Same Day,Office Supplies,Storage,7,104.79
CA-2019-155516,Corporate,COD,Same Day,Furniture,Bookcases,4,1043.92
CA-2019-112340,Consumer,Cards,Standard Class,Office Supplies,Paper,3,22.92
CA-2019-144729,Consumer,Online,Standard Class,Office Supplies,Storage,3,154.44
CA-2019-151169,Corporate,Cards,Standard Class,Office Supplies,Binders,4,7.92
CA-2019-111493,Consumer,Cards,First Class,Technology,Accessories,6,98.16
CA-2019-133669,Consumer,COD,Standard Class,Technology,Phones,8,235.152
CA-2019-125080,Corporate,COD,Standard Class,Furniture,Tables,2,661.176
CA-2019-138478,Home Office,Cards,Second Class,Office Supplies,Art,3,113.22
CA-2019-138478,Home Office,COD,Second Class,Office Supplies,Paper,6,35.88
CA-2019-138478,Home Office,COD,Second Class,Office Supplies,Binders,3,4535.976
CA-2019-169334,Consumer,Cards,Second Class,Office Supplies,Storage,9,111.672
CA-2019-166373,Consumer,COD,Standard Class,Technology,Accessories,6,106.08
CA-2019-161746,Consumer,COD,Standard Class,Furniture,Chairs,3,242.136
CA-2019-161746,Consumer,Online,Standard Class,Office Supplies,Art,3,12.39
CA-2019-161746,Consumer,COD,Standard Class,Furniture,Furnishings,2,19.96
CA-2019-161746,Consumer,Cards,Standard Class,Office Supplies,Storage,3,340.92
CA-2019-136322,Home Office,COD,Standard Class,Furniture,Furnishings,2,45.568
CA-2019-136322,Home Office,COD,Standard Class,Office Supplies,Binders,8,28.752
CA-2019-165148,Home Office,Cards,First Class,Furniture,Furnishings,5,31.4
US-2019-116400,Consumer,COD,First Class,Furniture,Furnishings,4,39.92
CA-2019-169887,Consumer,COD,Same Day,Office Supplies,Paper,1,6.68
CA-2019-169887,Consumer,Online,Same Day,Office Supplies,Art,3,8.34
CA-2019-169887,Consumer,Cards,Same Day,Furniture,Furnishings,3,101.94
CA-2019-132661,Home Office,COD,Standard Class,Office Supplies,Paper,10,379.4
CA-2019-165484,Corporate,COD,Standard Class,Furniture,Furnishings,7,16.156
CA-2019-165484,Corporate,Cards,Standard Class,Office Supplies,Paper,3,54.816
CA-2019-151323,Home Office,Cards,Standard Class,Office Supplies,Fasteners,5,17.05
CA-2019-121748,Corporate,COD,Second Class,Technology,Accessories,4,100.0
CA-2019-121748,Corporate,COD,Second Class,Technology,Accessories,2,359.98
CA-2019-121020,Home Office,COD,Standard Class,Technology,Phones,3,239.976
CA-2019-166275,Consumer,Online,Same Day,Technology,Accessories,1,199.99
CA-2019-158925,Corporate,Online,Standard Class,Office Supplies,Paper,3,15.552
CA-2019-118311,Home Office,Online,Standard Class,Technology,Accessories,5,450.0
CA-2019-153318,Corporate,Online,First Class,Technology,Phones,5,783.96
CA-2019-152632,Consumer,Cards,Standard Class,Furniture,Furnishings,3,40.2
CA-2019-156811,Corporate,COD,Standard Class,Office Supplies,Appliances,4,43.92
CA-2019-156811,Corporate,Online,Standard Class,Office Supplies,Binders,3,25.032
CA-2019-120873,Consumer,COD,Second Class,Furniture,Chairs,1,290.98
US-2019-117387,Home Office,Online,Standard Class,Office Supplies,Binders,4,67.136
CA-2019-116596,Consumer,Cards,Standard Class,Furniture,Chairs,14,427.644
CA-2019-116596,Consumer,Online,Standard Class,Office Supplies,Fasteners,7,40.67
CA-2019-116596,Consumer,COD,Standard Class,Office Supplies,Storage,2,33.48
CA-2019-116596,Consumer,COD,Standard Class,Office Supplies,Binders,2,9.728
CA-2019-130162,Consumer,Online,Standard Class,Office Supplies,Storage,6,93.06
CA-2019-130162,Consumer,COD,Standard Class,Technology,Phones,3,302.376
CA-2019-142545,Corporate,Cards,Standard Class,Office Supplies,Paper,5,32.4
